# Genepanel: Mendeliom Version: 01 Date: 2018-08-09
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	HGNC	Omim gene entry	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
10	81914879	81965328	NM_001157.2	0	-	ANXA11	535	602572		ENSG00000122359	ENST00000265447	81915608	81932617	81914879,81917396,81917722,81918855,81921690,81923104,81923289,81923808,81925839,81926645,81926981,81928724,81930555,81932562,81965098	81915668,81917519,81917781,81918951,81921784,81923161,81923369,81923899,81925953,81926740,81927069,81929114,81930671,81932625,81965328
10	82031575	82049434	NM_000429.2	0	-	MAT1A	6903	610550	MAT,SAMS,MATA1,SAMS1	ENSG00000151224	ENST00000372213	82033536	82049179	82031575,82034275,82034772,82036131,82039928,82040435,82043671,82045267,82049088	82033639,82034409,82034955,82036350,82040072,82040548,82043794,82045345,82049434
10	85954390	85978452	NM_033100.3	0	+	CDHR1	14550	609502	KIAA1775,CORD15,RP65	ENSG00000148600	ENST00000372117	85954516	85974377	85954390,85955249,85956260,85957541,85958787,85960356,85961562,85962735,85964282,85965582,85967929,85968484,85970756,85971403,85971934,85972846,85973837	85954571,85955345,85956406,85957592,85958877,85960443,85961676,85962879,85964361,85965683,85968133,85968637,85970921,85971471,85972163,85973104,85978452
10	86004808	86018944	NM_001012720.1	0	+	RGR	9990	600342	RP44	ENSG00000148604	ENST00000359452	86004846	86018395	86004808,86007346,86008677,86012612,86014081,86017648,86018263	86004925,86007503,86008799,86012766,86014199,86017762,86018944
10	88428320	88459810	NM_001080116.1	0	+	LDB3	15710	605906	PDLIM6,KIAA0613,ZASP	ENSG00000122367	ENST00000372066	88428448	88459131	88428320,88439123,88439838,88445434,88446825,88451652,88452291,88459034	88428541,88439275,88439914,88445457,88447029,88451822,88452328,88459810
10	88516395	88684945	NM_004329.2	0	+	BMPR1A	1076	601299	ALK3,CD292	ENSG00000107779	ENST00000372037	88635775	88683476	88516395,88598621,88635623,88649818,88651883,88659550,88659783,88671996,88676890,88678928,88681276,88683132,88683350	88516676,88598736,88635842,88649981,88651986,88659647,88659883,88672141,88677083,88679226,88681452,88683263,88684945
10	88809958	88854804	NM_005271.4	0	-	GLUD1	4335	138130	GDH	ENSG00000148672	ENST00000277865	88811507	88854526	88809958,88813098,88817447,88818906,88819917,88820444,88820671,88822412,88827819,88834307,88835724,88836332,88854081	88811627,88813161,88817539,88819030,88819998,88820582,88820809,88822592,88827914,88834371,88835780,88836413,88854804
10	89419475	89507462	NM_001015880.1	0	+	PAPSS2	8604	603005	ATPSK2	ENSG00000198682	ENST00000456849	89419738	89505727	89419475,89468952,89472831,89473800,89474501,89474741,89475488,89481512,89487040,89500991,89503129,89504758,89505588	89419765,89469070,89473067,89473939,89474620,89474855,89475600,89481527,89487246,89501127,89503398,89504988,89507462
10	89618917	89623194	NM_001126049.1	0	-	KLLN	37212	612105	killin	ENSG00000227268	ENST00000445946	89621707	89622244	89618917	89623194
10	89623194	89731687	NM_000314.6	0	+	PTEN	9588	601728	MMAC1,TEP1,PTEN1	ENSG00000171862	ENST00000371953	89624226	89725229	89623194,89653781,89685269,89690802,89692769,89711874,89717609,89720650,89725043	89624305,89653866,89685314,89690846,89693008,89712016,89717776,89720875,89731687
10	90521162	90537999	NM_001102469.1	0	+	LIPN	23452	613924	bA186O14.3	ENSG00000204020	ENST00000404459	90521162	90537999	90521162,90521944,90524166,90526025,90528548,90530601,90534229,90534848,90537765	90521270,90522062,90524365,90526135,90528685,90530748,90534301,90534920,90537999
10	90694830	90712580	NM_001613.2	0	-	ACTA2	130	102620	ACTSA	ENSG00000107796	ENST00000224784	90694979	90708687	90694830,90697817,90699263,90700985,90701541,90703553,90707014,90708558,90712487	90695123,90697999,90699455,90701147,90701626,90703664,90707143,90708710,90712580
10	90750315	90776818	NM_000043.5	0	+	FAS	11920	134637	CD95,APO-1	ENSG00000026103	ENST00000355740	90750633	90774207	90750315,90762785,90767456,90768645,90770295,90770509,90771755,90773099,90773875	90750663,90762951,90767594,90768754,90770357,90770572,90771838,90773124,90776818
10	90973325	91011796	NM_000235.3	0	-	LIPA	6617	613497	LAL,CESD	ENSG00000107798	ENST00000456827	90974584	91007405	90973325,90975694,90982267,90983440,90984848,90986651,90987956,91005432,91007294,91011493	90974818,90975766,90982339,90983587,90984985,90986761,90988155,91005550,91007406,91011796
10	91190050	91295313	NM_213606.3	0	-	SLC16A12	23094	611910	MCT12	ENSG00000152779	ENST00000341233	91192820	91222335	91190050,91195816,91198360,91200864,91203512,91222135,91294257,91295198	91193083,91196076,91198940,91201008,91203616,91222381,91294397,91295313
10	94352824	94415152	NM_004523.3	0	+	KIF11	6388	148760	Eg5,HKSP,TRIP5	ENSG00000138160	ENST00000260731	94353132	94413553	94352824,94366021,94366375,94366915,94368776,94369141,94372796,94373133,94376493,94381141,94388564,94389932,94392242,94393379,94396940,94397143,94399550,94405119,94407968,94409591,94410157,94413421	94353209,94366154,94366473,94366994,94368962,94369266,94372887,94373376,94376589,94381230,94388652,94390121,94392450,94393552,94397066,94397302,94399657,94405399,94408191,94409743,94410274,94415152
10	94821020	94828454	NM_183374.2	0	+	CYP26C1	20577	608428		ENSG00000187553	ENST00000285949	94821020	94828454	94821020,94821766,94822476,94824137,94825712,94828076	94821224,94821991,94822752,94824293,94826042,94828454
10	95256388	95288849	NM_018131.4	0	+	CEP55	1161	610000	FLJ10540,CT111	ENSG00000138180	ENST00000371485	95259808	95287910	95256388,95259796,95262869,95266744,95275161,95276691,95278633,95279438,95287706	95256680,95259991,95263145,95266813,95275312,95277005,95278705,95279564,95288849
10	95351592	95360993	NM_006744.3	0	-	RBP4	9922	180250		ENSG00000138207	ENST00000371464	95351831	95360785	95351592,95353579,95360149,95360423,95360674,95360927	95351869,95353792,95360256,95360560,95360803,95360993
10	95372344	95425429	NM_006204.3	0	+	PDE6C	8787	600827	PDEA2,ACHM5,COD4	ENSG00000095464	ENST00000371447	95372482	95425175	95372344,95380388,95380647,95381688,95385331,95386396,95386561,95389014,95394514,95395253,95396751,95399826,95400206,95400676,95405716,95415516,95418657,95418860,95421815,95422316,95422784,95425116	95372962,95380541,95380737,95381829,95385406,95386461,95386628,95389062,95394664,95395397,95396820,95399973,95400314,95400786,95405804,95415617,95418765,95418924,95421890,95422400,95422935,95425429
10	95517565	95557931	NM_005097.3	0	+	LGI1	6572	604619	IB1099,ETL1,EPITEMPIN	ENSG00000108231	ENST00000371418	95517901	95557560	95517565,95518516,95537135,95537302,95549855,95552499,95552942,95556724	95518116,95518588,95537207,95537374,95549927,95552669,95553107,95557931
10	95753745	96088148	NM_016341.3	0	+	PLCE1	17175	608414	KIAA1516,PLCE,NPHS3	ENSG00000138193	ENST00000260766	95790803	96084837	95753745,95790439,95891930,95930936,95987062,95993810,95995671,96005702,96012072,96013946,96014649,96018556,96018770,96022250,96025403,96025549,96028685,96030242,96033318,96039538,96043546,96044604,96053264,96058135,96064238,96066183,96068337,96073010,96076303,96081657,96084105,96084648,96087724	95754015,95792009,95892216,95931253,95987208,95994069,95995877,96006378,96012255,96014064,96014806,96018679,96018907,96022489,96025465,96025715,96028793,96030359,96033477,96039668,96043668,96044722,96053396,96058426,96064402,96066445,96068456,96073139,96076513,96081816,96084324,96084861,96088148
10	96305523	96361856	NM_018063.4	0	+	HELLS	4861	603946	PASG,SMARCA6,LSH,Nbla10143	ENSG00000119969	ENST00000348459	96305678	96361379	96305523,96306133,96313882,96317895,96322447,96322568,96331144,96333716,96334310,96336418,96341082,96342719,96347985,96350169,96350394,96351985,96352151,96353255,96354451,96356616,96356791,96361284	96305709,96306255,96314005,96317952,96322484,96322633,96331186,96333944,96334493,96336562,96341279,96342816,96348147,96350309,96350533,96352069,96352271,96353372,96354611,96356713,96356868,96361856
10	97365685	97416567	NM_002860.3	0	-	ALDH18A1	9722	138250	P5CS	ENSG00000059573	ENST00000371224	97366518	97413134	97365685,97369953,97371012,97373498,97373722,97376233,97380787,97385118,97386459,97387198,97388124,97392715,97393247,97396849,97397043,97402748,97413046,97416353	97366700,97370049,97371199,97373620,97373918,97376371,97381008,97385212,97386533,97387343,97388249,97392806,97393406,97396954,97397193,97402963,97413162,97416567
10	97423152	97453900	NM_015631.5	0	-	TCTN3	24519	613847	DKFZP564D116,TECT3,JBTS18	ENSG00000119977	ENST00000265993	97423823	97453656	97423152,97440228,97442407,97442857,97443278,97444255,97445312,97446251,97446800,97447003,97447348,97452676,97453109,97453400	97424057,97440366,97442561,97442952,97443386,97444381,97445393,97446287,97446916,97447112,97447476,97452795,97453233,97453900
10	97515672	97637023	NM_001776.5	0	+	ENTPD1	3363	601752	NTPDase-1,ATPDase,SPG64	ENSG00000138185	ENST00000371203	97515996	97626140	97515672,97582993,97599447,97602100,97604232,97605113,97607202,97620225,97624480,97625933	97516012,97583121,97599565,97602251,97604392,97605353,97607463,97620339,97624618,97637023
10	97951454	98031333	NM_013314.3	0	-	BLNK	14211	604515	SLP65,Ly57,SLP-65,BLNK-s,BASH,bca	ENSG00000095585	ENST00000224337	97951728	98031155	97951454,97956663,97959830,97960737,97963812,97964287,97966766,97967627,97969593,97975076,97976408,97983581,97987165,97990549,98002490,98006739,98031108	97951848,97956819,97959914,97960814,97963844,97964372,97966809,97967655,97969663,97975145,97976490,97983745,97987322,97990590,98002540,98006805,98031333
10	99344101	99372555	NM_138413.3	0	+	HOGA1	25155	613597	FLJ37472,DHDPS2,NPL2	ENSG00000241935	ENST00000370646	99344460	99371416	99344101,99358531,99358845,99359436,99359823,99361613,99371266	99344671,99358660,99358973,99359571,99359920,99361747,99372555
10	99498233	99520664	NM_001002261.3	0	+	ZFYVE27	26559	610243	FLJ32919,SPG33	ENSG00000155256	ENST00000356257	99498234	99519057	99498233,99502850,99504485,99508025,99509230,99510087,99511132,99512613,99512794,99517021,99517398,99518992	99498431,99502921,99504672,99508121,99509343,99510227,99511219,99512634,99512939,99517068,99517480,99520664
10	100175954	100206720	NM_000195.4	0	-	HPS1	5163	604982	BLOC3S1	ENSG00000107521	ENST00000325103	100177320	100202997	100175954,100177931,100179801,100182125,100183359,100183509,100184069,100185297,100185574,100186971,100189329,100189547,100190327,100190887,100193739,100195028,100195391,100202880,100205056,100206563	100177483,100178014,100179915,100182270,100183425,100183644,100184131,100185477,100185742,100187021,100189399,100189646,100190427,100191048,100193848,100195171,100195529,100202997,100205161,100206720
10	100216833	100995632	NM_021828.4	0	-	HPSE2	18374	613469	HPA2,HPR2	ENSG00000172987	ENST00000370552	100219330	100995559	100216833,100242392,100249807,100374660,100380358,100401603,100453656,100481413,100503639,100903994,100992104,100995269	100219496,100242539,100249953,100374775,100380465,100401697,100453704,100481585,100503813,100904156,100992262,100995632
10	101470624	101492423	NM_004376.6	0	-	COX15	2263	603646	CEMCOX2	ENSG00000014919	ENST00000370483	101473170	101491806	101470624,101476104,101478102,101480743,101483712,101486724,101487197,101489309,101491716	101473236,101476218,101478257,101480825,101483880,101486911,101487320,101489491,101492423
10	101542354	101611949	NM_000392.4	0	+	ABCC2	53	601107	DJS,MRP2,cMRP	ENSG00000023839	ENST00000370449	101542601	101611388	101542354,101544364,101551990,101553307,101553648,101554169,101556853,101558963,101560142,101563775,101565138,101567140,101567839,101569890,101571292,101572774,101577064,101578546,101578845,101590063,101590472,101591367,101591733,101594136,101595847,101601723,101603555,101604078,101605380,101606717,101610358,101611258	101542634,101544538,101552116,101553442,101553756,101554225,101557088,101559127,101560320,101564030,101565204,101567278,101567986,101569975,101571359,101572901,101577241,101578714,101579026,101590190,101590608,101591587,101591888,101594292,101596047,101601850,101603657,101604222,101605539,101606884,101610553,101611949
10	101802064	101841642	NM_001308.2	0	-	CPN1	2312	603103		ENSG00000120054	ENST00000370418	101802183	101841382	101802064,101808514,101814103,101816769,101823370,101824944,101829470,101835667,101841159	101802330,101808633,101814203,101816909,101823482,101825127,101829626,101835864,101841642
10	101909846	101945734	NM_006459.3	0	-	ERLIN1	16947	611604	KE04,Erlin-1,SPG62	ENSG00000107566	ENST00000421367	101911887	101945383	101909846,101914616,101915901,101923760,101927104,101933964,101935701,101937889,101938957,101943512,101945270	101912109,101914696,101915991,101923852,101927163,101934038,101935827,101937951,101939004,101943594,101945734
10	101948054	101989367	NM_001278.4	0	-	CHUK	1974	600664	IKK1,IKK-alpha,IkBKA,NFKBIKA,IKKA	ENSG00000213341	ENST00000370397	101949354	101989289	101948054,101950625,101953054,101953740,101954181,101959727,101960427,101961844,101964262,101964832,101966986,101969351,101977751,101978474,101978764,101979026,101980344,101981868,101982622,101985679,101989184	101949384,101950725,101953188,101953888,101954278,101959777,101960537,101961906,101964414,101964956,101967089,101969546,101977887,101978582,101978889,101979116,101980433,101981938,101982737,101985774,101989367
10	101992052	102027438	NM_018294.5	0	-	CWF19L1	25613	616120	FLJ10998,hDrn1	ENSG00000095485	ENST00000354105	101992983	102027350	101992052,101995423,101996606,101997778,102003454,102005555,102006551,102010004,102013177,102016018,102019974,102020722,102021735,102027327	101993128,101995521,101996726,101997988,102003534,102005670,102006692,102010089,102013296,102016233,102020076,102020801,102021820,102027438
10	102505467	102589698	NM_003987.4	0	+	PAX2	8616	167409		ENSG00000075891	ENST00000428433	102506017	102587376	102505467,102509502,102510450,102539254,102541002,102546699,102566186,102568866,102584404,102586765,102587299	102506060,102509671,102510648,102539340,102541122,102546768,102566362,102568993,102584506,102586852,102589698
10	102747292	102754158	NM_021830.4	0	+	C10orf2	1160	606075		ENSG00000107815	ENST00000311916	102747967	102753267	102747292,102749400,102750192,102750625,102752946	102749210,102749641,102750300,102750767,102754158
10	102777088	102790914	NM_024895.4	0	-	PDZD7	26257	612971	FLJ23209,bA108L7.8	ENSG00000186862	ENST00000370215	102777340	102789976	102777088,102777855,102778578,102780374,102781554,102781965,102783192,102783684,102789750,102790829	102777372,102778053,102778974,102780435,102781702,102782142,102783367,102783825,102790141,102790914
10	103529886	103535759	NM_033163.3	0	-	FGF8	3686	600483	AIGF	ENSG00000107831	ENST00000320185	103530085	103535657	103529886,103531219,103534488,103534886,103535496,103535625	103530376,103531326,103534669,103534973,103535533,103535759
10	103825123	103827795	NM_024747.5	0	+	HPS6	18817	607522	FLJ22501,BLOC2S3	ENSG00000166189	ENST00000299238	103825231	103827559	103825123	103827795
10	103989945	104001231	NM_005029.3	0	-	PITX3	9006	602669		ENSG00000107859	ENST00000370002	103990270	103991837	103989945,103991344,103991719,104001089	103990858,103991547,103991849,104001231
10	104154334	104162286	NM_001077494.3	0	+	NFKB2	7795	164012	LYT-10,p52,p105,NF-kB2,p49/p100	ENSG00000077150	ENST00000369966	104155716	104162133	104154334,104155644,104156009,104156205,104156481,104156660,104157058,104157283,104157737,104157968,104158141,104158495,104159044,104159333,104159836,104160034,104160411,104160703,104160936,104161205,104161501,104161804,104162008	104154531,104155737,104156091,104156246,104156580,104156812,104157165,104157442,104157842,104158054,104158280,104158621,104159254,104159475,104159951,104160248,104160581,104160806,104161088,104161275,104161674,104161916,104162286
10	104263718	104393214	NM_016169.3	0	+	SUFU	16466	607035	SUFUH,SUFUXL,PRO1280	ENSG00000107882	ENST00000369902	104263909	104389912	104263718,104268925,104309726,104352338,104353392,104353749,104356896,104359189,104375024,104377046,104386931,104389822	104264091,104269060,104309863,104352481,104353478,104353822,104357050,104359301,104375159,104377185,104387000,104393214
10	104590287	104597290	NM_000102.3	0	-	CYP17A1	2593	609300	P450C17,CPT7,S17AH	ENSG00000148795	ENST00000369887	104590458	104597118	104590287,104591264,104592267,104592749,104593792,104594541,104595010,104596821	104590742,104591368,104592437,104592965,104593879,104594771,104595149,104597290
10	104678074	104838344	NM_017649.4	0	+	CNNM2	103	607803		ENSG00000148842	ENST00000369878	104678237	104836937	104678074,104809463,104814085,104816551,104828385,104831530,104835842,104836727	104679858,104809607,104814223,104816721,104828479,104831596,104836027,104838344
10	104847773	104953063	NM_012229.4	0	-	NT5C2	8022	600417	PNT5,GMP,cN-II,SPG65	ENSG00000076685	ENST00000343289	104849428	104934715	104847773,104850367,104850692,104851320,104852895,104853728,104854104,104855695,104857047,104858687,104859682,104860801,104860991,104865462,104866345,104899162,104934614,104940987,104952992	104849665,104850544,104850753,104851372,104853066,104853795,104854212,104855737,104857131,104858741,104859776,104860859,104861083,104865558,104866463,104899236,104934739,104941085,104953063
